date,time_local_JST,lon,lat,speed,heading,SF6,X_CO2,f_CO2,Diss_Fe,NO3,NO2,Si,PO4,NH4,Chl_a
20010724,0934,164.696,48.503,10.9,347.7,nd,352.48,348.29,nd,nd,nd,nd,nd,nd,nd
20010724,0935,164.695,48.506,11.0,347.6,50.00,351.85,347.71,nd,nd,nd,nd,nd,nd,3.59
20010724,0936,164.694,48.509,10.9,346.9,nd,351.45,347.28,nd,nd,nd,nd,nd,nd,nd
20010724,0937,164.693,48.512,10.8,347.1,nd,350.87,346.65,nd,nd,nd,nd,nd,nd,nd
20010724,0938,164.692,48.515,10.7,348.2,nd,349.99,345.84,nd,nd,nd,nd,nd,nd,nd
20010724,0939,164.691,48.518,10.9,347.2,nd,348.89,344.75,nd,nd,nd,nd,nd,nd,nd
20010724,0940,164.690,48.521,10.8,347.3,nd,348.87,344.72,0.46,14.38,0.24,26.78,1.26,0.42,3.57
20010724,0941,164.689,48.524,10.8,347.2,66.00,349.82,345.66,nd,nd,nd,nd,nd,nd,nd
20010724,0942,164.688,48.527,11.0,346.9,nd,351.67,347.49,nd,nd,nd,nd,nd,nd,nd
20010724,0943,164.687,48.530,11.0,347.0,nd,353.13,348.93,nd,nd,nd,nd,nd,nd,nd
20010724,0944,164.686,48.533,10.9,347.4,nd,353.45,349.25,nd,nd,nd,nd,nd,nd,nd
20010724,0945,164.685,48.536,11.0,347.5,nd,353.40,349.25,nd,nd,nd,nd,nd,nd,3.23
20010724,0946,164.684,48.539,11.0,347.1,nd,353.65,349.44,nd,nd,nd,nd,nd,nd,nd
20010724,0947,164.683,48.542,11.1,347.7,67.00,354.14,349.98,nd,nd,nd,nd,nd,nd,nd
20010724,0948,164.682,48.545,11.1,347.1,nd,355.90,351.67,nd,nd,nd,nd,nd,nd,nd
20010724,0949,164.681,48.548,11.0,347.5,nd,359.36,355.09,nd,nd,nd,nd,nd,nd,nd
20010724,0950,164.680,48.551,11.1,346.8,nd,360.76,356.47,0.45,15.17,0.24,27.99,1.34,0.14,2.74
20010724,0951,164.679,48.554,11.1,347.2,nd,362.01,357.71,nd,nd,nd,nd,nd,nd,nd
20010724,0952,164.678,48.557,11.1,346.7,nd,363.52,359.20,nd,nd,nd,nd,nd,nd,nd
20010724,0953,164.677,48.560,11.1,346.5,48.00,364.80,360.46,nd,nd,nd,nd,nd,nd,nd
20010724,0954,164.676,48.563,11.2,347.2,nd,366.66,362.30,nd,nd,nd,nd,nd,nd,nd
20010724,0955,164.674,48.566,11.2,345.7,nd,368.42,364.04,nd,nd,nd,nd,nd,nd,2.29
20010724,0956,164.673,48.569,11.2,347.4,nd,369.74,365.34,nd,nd,nd,nd,nd,nd,nd
20010724,0957,164.672,48.572,11.1,347.3,nd,370.80,366.39,nd,nd,nd,nd,nd,nd,nd
20010724,0958,164.671,48.575,11.1,346.9,nd,371.53,367.11,nd,nd,nd,nd,nd,nd,nd
20010724,0959,164.670,48.578,11.0,347.5,45.00,372.27,367.84,nd,nd,nd,nd,nd,nd,nd
20010724,1000,164.669,48.580,11.1,340.8,nd,373.07,368.63,0.19,15.83,0.24,28.61,1.39,0.18,2.10
20010724,1001,164.667,48.583,11.1,338.9,nd,373.44,368.95,nd,nd,nd,nd,nd,nd,nd
20010724,1002,164.666,48.586,11.0,338.6,nd,373.57,369.13,nd,nd,nd,nd,nd,nd,nd
20010724,1003,164.664,48.589,10.9,336.1,nd,373.72,369.28,nd,nd,nd,nd,nd,nd,nd
20010724,1004,164.662,48.592,11.0,332.5,nd,374.24,369.80,nd,nd,nd,nd,nd,nd,nd
20010724,1005,164.660,48.594,10.9,332.4,26.00,374.74,370.29,nd,nd,nd,nd,nd,nd,1.85
20010724,1006,164.657,48.597,10.9,327.7,nd,375.66,371.20,nd,nd,nd,nd,nd,nd,nd
20010724,1007,164.655,48.600,11.0,328.9,nd,376.39,371.87,nd,nd,nd,nd,nd,nd,nd
20010724,1008,164.653,48.602,11.0,329.5,nd,377.49,372.96,nd,nd,nd,nd,nd,nd,nd
20010724,1009,164.650,48.605,10.9,329.7,nd,378.64,374.15,nd,nd,nd,nd,nd,nd,nd
20010724,1010,164.648,48.607,10.9,329.1,nd,380.10,375.54,lt 0.20,16.60,0.23,28.92,1.43,0.12,1.46
20010724,1011,164.646,48.610,10.9,329.6,9.00,381.96,377.37,nd,nd,nd,nd,nd,nd,nd
20010724,1012,164.643,48.613,10.9,328.7,nd,383.89,379.29,nd,nd,nd,nd,nd,nd,nd
20010724,1013,164.641,48.615,11.0,328.7,nd,385.53,380.85,nd,nd,nd,nd,nd,nd,nd
20010724,1014,164.639,48.618,10.9,329.1,nd,386.34,381.64,nd,nd,nd,nd,nd,nd,nd
20010724,1015,164.637,48.620,9.3,331.3,nd,387.25,382.54,nd,nd,nd,nd,nd,nd,nd
20010724,1016,164.635,48.622,6.3,329.5,nd,387.71,382.98,nd,nd,nd,nd,nd,nd,nd
20010724,1017,164.634,48.623,4.8,333.7,4.00,388.19,383.46,nd,nd,nd,nd,nd,nd,nd
20010724,1018,164.633,48.624,4.0,335.3,nd,388.82,384.09,nd,nd,nd,nd,nd,nd,nd
20010724,1019,164.632,48.625,4.2,333.5,nd,389.20,384.46,nd,nd,nd,nd,nd,nd,nd
20010724,1020,164.632,48.627,3.8,4.5,nd,389.43,384.69,nd,nd,nd,nd,nd,nd,nd
20010724,1021,164.633,48.627,3.8,33.7,nd,389.40,384.67,nd,nd,nd,nd,nd,nd,nd
20010724,1022,164.634,48.628,3.0,69.3,nd,389.07,384.34,nd,nd,nd,nd,nd,nd,nd
20010724,1023,164.635,48.628,3.3,89.5,nd,388.97,384.19,nd,nd,nd,nd,nd,nd,nd
20010724,1024,164.636,48.628,1.8,115.1,nd,389.10,384.31,nd,nd,nd,nd,nd,nd,nd
20010724,1025,164.637,48.628,1.5,132.9,nd,389.17,384.39,nd,nd,nd,nd,nd,nd,nd
20010724,1026,164.637,48.627,1.9,124.4,nd,389.17,384.38,nd,nd,nd,nd,nd,nd,nd
20010726,0530,164.383,48.510,6.8,90.2,nd,367.01,358.52,nd,nd,nd,nd,nd,nd,nd
20010726,0531,164.386,48.510,6.8,85.6,nd,367.01,358.52,nd,nd,nd,nd,nd,nd,nd
20010726,0532,164.389,48.510,6.9,88.8,nd,367.16,358.67,nd,nd,nd,nd,nd,nd,nd
20010726,0533,164.392,48.510,7.0,89.3,nd,367.84,359.33,nd,nd,nd,nd,nd,nd,nd
20010726,0534,164.395,48.510,6.8,84.9,nd,368.57,360.04,nd,nd,nd,nd,nd,nd,nd
20010726,0535,164.398,48.510,6.9,89.4,nd,368.79,360.25,nd,nd,nd,nd,nd,nd,nd
20010726,0536,164.400,48.510,7.0,89.3,nd,369.02,360.47,nd,nd,nd,nd,nd,nd,nd
20010726,0537,164.403,48.511,7.1,87.6,nd,369.47,360.90,nd,nd,nd,nd,nd,nd,nd
20010726,0538,164.406,48.511,7.1,88.9,nd,369.22,360.65,nd,nd,nd,nd,nd,nd,nd
20010726,0539,164.409,48.511,7.0,85.1,nd,368.92,360.30,nd,nd,nd,nd,nd,nd,nd
20010726,0540,164.412,48.511,7.0,84.1,nd,368.89,360.32,nd,nd,nd,nd,nd,nd,nd
20010726,0541,164.415,48.511,6.9,82.7,nd,368.34,359.77,nd,nd,nd,nd,nd,nd,nd
20010726,0542,164.418,48.511,7.1,83.5,nd,367.54,358.99,nd,nd,nd,nd,nd,nd,nd
20010726,0543,164.421,48.512,7.1,82.8,nd,366.61,358.08,nd,nd,nd,nd,nd,nd,nd
20010726,0544,164.424,48.512,7.2,82.6,nd,365.49,356.98,nd,nd,nd,nd,nd,nd,nd
20010726,0545,164.427,48.512,7.2,84.4,nd,364.36,355.88,nd,nd,nd,nd,nd,nd,nd
20010726,0546,164.430,48.512,7.3,81.7,nd,363.39,354.92,nd,nd,nd,nd,nd,nd,nd
20010726,0547,164.433,48.513,6.1,83.2,nd,362.24,353.79,nd,nd,nd,nd,nd,nd,nd
20010726,0548,164.435,48.513,3.8,86.7,nd,361.00,352.57,nd,nd,nd,nd,nd,nd,nd
20010726,0549,164.436,48.513,2.3,86.6,nd,359.38,351.05,nd,nd,nd,nd,nd,nd,nd
20010726,0550,164.437,48.513,1.9,56.2,nd,357.90,349.59,nd,nd,nd,nd,nd,nd,nd
20010726,0551,164.437,48.513,1.5,16.1,14.00,357.03,348.74,nd,nd,nd,nd,nd,nd,nd
20010726,0552,164.437,48.514,1.4,354.9,nd,356.16,347.89,nd,nd,nd,nd,nd,nd,nd
20010726,0553,164.437,48.514,1.2,348.9,nd,355.07,346.82,nd,nd,nd,nd,nd,nd,nd
20010726,0554,164.437,48.514,1.3,341.0,nd,354.08,345.86,nd,nd,nd,nd,nd,nd,nd
20010726,0555,164.437,48.515,0.7,336.5,nd,353.09,344.89,nd,nd,nd,nd,nd,nd,nd
20010726,0556,164.437,48.515,0.4,9.3,nd,352.04,343.86,nd,nd,nd,nd,nd,nd,nd
20010726,0557,164.437,48.515,1.6,61.3,10.00,351.39,343.23,nd,nd,nd,nd,nd,nd,nd
20010726,0558,164.438,48.515,2.9,72.8,nd,350.24,342.10,nd,nd,nd,nd,nd,nd,nd
20010726,0559,164.439,48.515,4.3,73.1,nd,348.86,340.75,nd,nd,nd,nd,nd,nd,nd
20010726,0600,164.441,48.516,5.1,74.2,nd,347.49,339.41,nd,nd,nd,nd,nd,nd,4.63
20010726,0601,164.444,48.516,6.0,89.6,nd,347.21,339.14,nd,nd,nd,nd,nd,nd,nd
20010726,0602,164.446,48.516,7.0,91.1,nd,347.97,339.84,nd,nd,nd,nd,nd,nd,nd
20010726,0603,164.449,48.516,7.9,91.7,15.00,347.68,339.60,nd,nd,nd,nd,nd,nd,nd
20010726,0604,164.453,48.516,8.6,90.0,nd,346.53,338.47,nd,nd,nd,nd,nd,nd,nd
20010726,0605,164.457,48.516,9.1,92.5,nd,345.26,337.22,nd,nd,nd,nd,nd,nd,nd
20010726,0606,164.461,48.516,9.7,91.4,nd,343.67,335.62,nd,nd,nd,nd,nd,nd,nd
20010726,0607,164.465,48.516,9.5,90.2,nd,341.93,333.97,nd,nd,nd,nd,nd,nd,nd
20010726,0608,164.469,48.516,9.4,89.7,nd,339.72,331.81,nd,nd,nd,nd,nd,nd,nd
20010726,0609,164.472,48.516,9.3,91.6,17.00,337.41,329.56,nd,nd,nd,nd,nd,nd,nd
20010726,0610,164.476,48.516,9.3,89.5,nd,334.24,326.45,nd,nd,nd,nd,nd,nd,7.01
20010726,0611,164.480,48.516,9.3,91.6,nd,331.22,323.50,nd,nd,nd,nd,nd,nd,nd
20010726,0612,164.484,48.516,9.7,90.7,nd,328.86,321.20,nd,nd,nd,nd,nd,nd,nd
20010726,0613,164.488,48.516,9.7,89.4,nd,327.75,320.11,nd,nd,nd,nd,nd,nd,nd
20010726,0614,164.492,48.516,9.9,90.5,nd,325.97,318.38,nd,nd,nd,nd,nd,nd,nd
20010726,0615,164.497,48.516,9.6,89.8,26.00,323.34,315.81,nd,nd,nd,nd,nd,nd,nd
20010726,0616,164.501,48.516,9.6,90.7,nd,321.99,314.48,nd,nd,nd,nd,nd,nd,nd
20010726,0617,164.505,48.516,10.0,90.5,nd,323.56,316.02,nd,nd,nd,nd,nd,nd,nd
20010726,0618,164.509,48.516,10.0,90.1,nd,327.20,319.62,nd,nd,nd,nd,nd,nd,nd
20010726,0619,164.513,48.516,9.9,90.5,nd,331.53,323.86,nd,nd,nd,nd,nd,nd,nd
20010726,0620,164.517,48.516,10.0,90.4,nd,337.92,330.10,nd,14.52,0.24,25.14,1.26,0.37,2.53
20010726,0621,164.521,48.516,9.7,90.9,36.00,345.11,337.13,nd,nd,nd,nd,nd,nd,nd
20010726,0622,164.525,48.515,10.0,90.3,nd,350.06,341.97,nd,nd,nd,nd,nd,nd,nd
20010726,0623,164.529,48.515,10.0,90.2,nd,352.92,344.71,nd,nd,nd,nd,nd,nd,nd
20010726,0624,164.533,48.515,9.8,90.5,nd,355.59,347.32,nd,nd,nd,nd,nd,nd,nd
20010726,0625,164.538,48.515,10.0,90.3,nd,357.46,349.17,nd,nd,nd,nd,nd,nd,nd
20010726,0626,164.542,48.515,10.1,90.3,nd,359.28,350.89,nd,nd,nd,nd,nd,nd,nd
20010726,0627,164.546,48.515,9.5,89.2,11.00,360.12,351.77,nd,nd,nd,nd,nd,nd,nd
20010726,0628,164.550,48.515,9.4,90.1,nd,360.74,352.33,nd,nd,nd,nd,nd,nd,nd
20010726,0629,164.554,48.516,9.7,89.6,nd,360.72,352.35,nd,nd,nd,nd,nd,nd,nd
20010726,0630,164.558,48.516,9.9,89.4,nd,360.37,352.02,nd,15.21,0.24,25.40,1.30,0.23,2.56
20010726,0631,164.562,48.516,9.9,89.8,nd,360.24,351.90,nd,nd,nd,nd,nd,nd,nd
20010726,0632,164.566,48.516,9.9,88.7,nd,360.79,352.43,nd,nd,nd,nd,nd,nd,nd
20010726,0633,164.570,48.516,9.9,88.8,2.00,360.94,352.47,nd,nd,nd,nd,nd,nd,nd
20010726,0634,164.574,48.515,9.1,124.5,nd,360.89,352.48,nd,nd,nd,nd,nd,nd,nd
20010726,0635,164.576,48.513,9.1,170.6,nd,360.94,352.63,nd,nd,nd,nd,nd,nd,nd
20010726,0636,164.575,48.510,9.7,204.6,nd,360.52,352.22,nd,nd,nd,nd,nd,nd,nd
20010726,0637,164.572,48.508,10.4,216.4,nd,360.17,351.93,nd,nd,nd,nd,nd,nd,nd
20010726,0638,164.569,48.506,10.4,220.0,nd,359.98,351.68,nd,nd,nd,nd,nd,nd,nd
20010726,0639,164.567,48.504,9.9,218.6,-3.00,359.93,351.64,nd,nd,nd,nd,nd,nd,nd
20010726,0640,164.564,48.501,9.8,218.6,nd,359.85,351.57,nd,15.25,0.24,25.49,1.30,0.23,2.53
20010726,0641,164.562,48.499,9.9,220.5,nd,359.80,351.51,nd,nd,nd,nd,nd,nd,nd
20010726,0642,164.559,48.497,10.0,220.5,nd,359.92,351.64,nd,nd,nd,nd,nd,nd,nd
20010726,0643,164.556,48.495,9.9,219.6,nd,360.30,352.01,nd,nd,nd,nd,nd,nd,nd
20010726,0644,164.554,48.493,9.8,219.3,nd,360.22,351.88,nd,nd,nd,nd,nd,nd,nd
20010726,0645,164.551,48.491,9.9,219.3,2.00,360.02,351.74,nd,nd,nd,nd,nd,nd,nd
20010726,0646,164.548,48.489,10.0,219.4,nd,359.83,351.54,nd,nd,nd,nd,nd,nd,nd
20010726,0647,164.546,48.487,10.0,219.0,nd,360.12,351.83,nd,nd,nd,nd,nd,nd,nd
20010726,0648,164.543,48.484,10.0,219.7,nd,361.24,352.92,nd,nd,nd,nd,nd,nd,nd
20010726,0649,164.540,48.482,10.0,218.4,nd,362.43,354.08,nd,nd,nd,nd,nd,nd,nd
20010726,0650,164.538,48.480,10.2,220.2,nd,362.88,354.51,nd,15.09,0.25,25.48,1.34,0.61,2.42
20010726,0651,164.535,48.478,10.2,218.2,-3.00,362.66,354.28,nd,nd,nd,nd,nd,nd,nd
20010726,0652,164.533,48.476,10.1,216.9,nd,362.36,353.94,nd,nd,nd,nd,nd,nd,nd
20010726,0653,164.530,48.473,10.2,217.9,nd,363.50,355.06,nd,nd,nd,nd,nd,nd,nd
20010726,0654,164.527,48.471,10.1,218.6,nd,362.43,354.01,nd,nd,nd,nd,nd,nd,nd
20010726,0655,164.525,48.469,10.1,216.9,nd,359.92,351.56,nd,nd,nd,nd,nd,nd,nd
20010726,0656,164.522,48.467,10.1,214.9,nd,358.03,349.72,nd,nd,nd,nd,nd,nd,nd
20010726,0657,164.520,48.464,10.0,213.8,nd,356.10,347.83,nd,nd,nd,nd,nd,nd,nd
20010726,0658,164.518,48.462,10.0,214.1,nd,354.59,346.41,nd,nd,nd,nd,nd,nd,nd
20010726,0659,164.515,48.460,10.3,215.1,nd,353.45,345.25,nd,nd,nd,nd,nd,nd,nd
20010726,0700,164.513,48.457,10.2,214.4,nd,352.64,344.45,nd,14.80,0.25,24.42,1.30,0.51,2.78
20010726,0701,164.510,48.455,10.2,214.5,nd,352.27,344.09,nd,nd,nd,nd,nd,nd,nd
20010726,0702,164.508,48.453,10.4,213.9,nd,353.01,344.82,nd,nd,nd,nd,nd,nd,nd
20010726,0703,164.505,48.450,10.3,214.6,nd,353.95,345.73,nd,nd,nd,nd,nd,nd,nd
20010726,0704,164.503,48.448,10.3,219.2,nd,354.66,346.43,nd,nd,nd,nd,nd,nd,nd
20010726,0705,164.500,48.446,10.4,219.2,nd,356.15,347.87,nd,nd,nd,nd,nd,nd,nd
20010726,0706,164.497,48.444,10.3,220.3,nd,357.06,348.76,nd,nd,nd,nd,nd,nd,nd
20010726,0707,164.495,48.441,10.3,216.9,nd,356.67,348.43,nd,nd,nd,nd,nd,nd,nd
20010726,0708,164.492,48.439,10.4,215.9,nd,356.32,348.04,nd,nd,nd,nd,nd,nd,nd
20010726,0709,164.489,48.437,10.4,217.6,nd,355.82,347.56,nd,nd,nd,nd,nd,nd,nd
20010726,0710,164.487,48.434,10.4,216.2,nd,355.87,347.61,nd,15.01,0.24,24.92,1.33,0.31,2.53
20010726,0711,164.484,48.432,10.4,216.9,nd,356.67,348.43,nd,nd,nd,nd,nd,nd,nd
20010726,0712,164.482,48.430,10.3,217.8,3.00,357.14,348.89,nd,nd,nd,nd,nd,nd,nd
20010726,0713,164.479,48.428,10.4,217.2,nd,357.63,349.33,nd,nd,nd,nd,nd,nd,nd
20010726,0714,164.476,48.425,10.3,217.4,nd,358.62,350.30,nd,nd,nd,nd,nd,nd,nd
20010726,0715,164.474,48.423,10.2,214.2,nd,360.16,351.80,nd,nd,nd,nd,nd,nd,nd
20010726,0716,164.472,48.421,9.8,203.7,nd,361.41,353.02,nd,nd,nd,nd,nd,nd,nd
20010726,0717,164.470,48.418,9.9,198.5,nd,361.85,353.46,nd,nd,nd,nd,nd,nd,nd
20010726,0718,164.468,48.416,9.8,218.9,0.00,361.93,353.53,nd,nd,nd,nd,nd,nd,nd
20010726,0719,164.465,48.414,9.4,258.9,nd,361.30,352.87,nd,nd,nd,nd,nd,nd,nd
20010726,0720,164.461,48.415,8.8,302.2,nd,360.33,351.92,nd,15.29,0.25,26.10,1.32,0.32,2.10
20010726,0721,164.460,48.417,8.1,343.9,nd,360.08,351.68,nd,nd,nd,nd,nd,nd,nd
20010726,0722,164.460,48.419,8.2,9.8,nd,360.33,351.92,nd,nd,nd,nd,nd,nd,nd
20010726,0723,164.460,48.422,9.3,8.9,nd,361.03,352.60,nd,nd,nd,nd,nd,nd,nd
20010726,0724,164.461,48.424,9.7,9.8,-3.00,361.80,353.35,nd,nd,nd,nd,nd,nd,nd
20010726,0725,164.462,48.427,9.8,8.8,nd,363.35,354.87,nd,nd,nd,nd,nd,nd,nd
20010726,0726,164.462,48.430,9.7,9.9,nd,364.32,355.81,nd,nd,nd,nd,nd,nd,nd
20010726,0727,164.463,48.432,9.7,7.8,nd,364.84,356.33,nd,nd,nd,nd,nd,nd,nd
20010726,0728,164.464,48.435,9.9,8.1,nd,364.14,355.64,nd,nd,nd,nd,nd,nd,nd
20010726,0729,164.464,48.438,10.0,4.9,nd,362.70,354.28,nd,nd,nd,nd,nd,nd,nd
20010726,0730,164.465,48.441,10.0,2.9,1.00,361.68,353.28,0.13,15.14,0.23,26.05,1.33,0.29,2.42
20010726,0731,164.465,48.443,10.1,3.2,nd,360.76,352.37,nd,nd,nd,nd,nd,nd,nd
20010726,0732,164.465,48.446,10.2,359.5,nd,360.09,351.71,nd,nd,nd,nd,nd,nd,nd
20010726,0733,164.465,48.449,10.0,359.4,nd,359.59,351.22,nd,nd,nd,nd,nd,nd,nd
20010726,0734,164.465,48.452,10.0,2.7,nd,359.07,350.71,nd,nd,nd,nd,nd,nd,nd
20010726,0735,164.465,48.454,10.1,1.9,nd,358.74,350.39,nd,nd,nd,nd,nd,nd,nd
20010726,0736,164.465,48.457,10.0,2.4,2.00,358.27,349.87,nd,nd,nd,nd,nd,nd,nd
20010726,0737,164.466,48.460,10.0,2.9,nd,357.88,349.53,nd,nd,nd,nd,nd,nd,nd
20010726,0738,164.466,48.463,9.9,3.7,nd,358.05,349.70,nd,nd,nd,nd,nd,nd,nd
20010726,0739,164.466,48.465,10.1,4.3,nd,358.12,349.77,nd,nd,nd,nd,nd,nd,nd
20010726,0740,164.466,48.468,10.0,1.8,nd,357.80,349.51,0.12,14.64,0.24,24.90,1.28,0.15,3.10
20010726,0741,164.466,48.471,10.0,2.9,nd,357.33,349.00,nd,nd,nd,nd,nd,nd,nd
20010726,0742,164.467,48.474,10.0,1.7,3.00,356.49,348.19,nd,nd,nd,nd,nd,nd,nd
20010726,0743,164.467,48.476,9.6,5.4,nd,355.45,347.17,nd,nd,nd,nd,nd,nd,nd
20010726,0744,164.467,48.479,9.9,6.4,nd,354.54,346.32,nd,nd,nd,nd,nd,nd,nd
20010726,0745,164.468,48.482,10.0,6.1,nd,353.52,345.34,nd,nd,nd,nd,nd,nd,nd
20010726,0746,164.468,48.485,9.9,9.9,nd,352.73,344.56,nd,nd,nd,nd,nd,nd,nd
20010726,0747,164.469,48.487,9.8,9.7,nd,352.24,344.03,nd,nd,nd,nd,nd,nd,nd
20010726,0748,164.470,48.490,9.9,10.2,5.00,349.95,341.79,nd,nd,nd,nd,nd,nd,nd
20010726,0749,164.471,48.493,9.9,10.5,nd,346.71,338.63,nd,nd,nd,nd,nd,nd,nd
20010726,0750,164.471,48.495,9.9,6.3,nd,342.75,334.76,0.21,12.72,0.25,23.14,1.13,0.14,5.42
20010726,0751,164.472,48.498,10.0,1.1,nd,338.21,330.33,nd,nd,nd,nd,nd,nd,nd
20010726,0752,164.471,48.501,10.0,356.1,nd,333.51,325.74,nd,nd,nd,nd,nd,nd,nd
20010726,0753,164.471,48.504,10.0,355.3,nd,329.49,321.85,nd,nd,nd,nd,nd,nd,nd
20010726,0754,164.471,48.507,10.0,356.1,6.00,327.42,319.78,nd,nd,nd,nd,nd,nd,nd
20010726,0755,164.471,48.509,10.1,355.3,nd,325.24,317.65,nd,nd,nd,nd,nd,nd,nd
20010726,0756,164.470,48.512,10.1,356.4,nd,322.49,314.96,nd,nd,nd,nd,nd,nd,nd
20010726,0757,164.470,48.515,10.1,355.4,nd,320.77,313.33,nd,nd,nd,nd,nd,nd,nd
20010726,0758,164.470,48.518,10.1,356.3,nd,319.51,312.10,nd,nd,nd,nd,nd,nd,nd
20010726,0759,164.469,48.521,10.2,356.2,nd,320.77,313.33,nd,nd,nd,nd,nd,nd,nd
20010726,0800,164.469,48.523,10.3,356.1,24.00,319.56,312.15,0.52,11.33,0.24,23.17,1.07,0.26,7.97
20010726,0801,164.469,48.526,10.1,357.0,nd,316.30,308.97,nd,nd,nd,nd,nd,nd,nd
20010726,0802,164.469,48.529,10.3,356.8,nd,313.30,306.04,nd,nd,nd,nd,nd,nd,nd
20010726,0803,164.468,48.532,10.1,355.2,nd,312.55,305.31,nd,nd,nd,nd,nd,nd,nd
20010726,0804,164.468,48.535,10.3,356.5,nd,311.18,303.97,nd,nd,nd,nd,nd,nd,nd
20010726,0805,164.468,48.537,10.3,356.7,nd,308.36,301.26,nd,nd,nd,nd,nd,nd,nd
20010726,0806,164.467,48.540,10.1,359.1,40.00,306.85,299.78,nd,nd,nd,nd,nd,nd,nd
20010726,0807,164.467,48.543,10.2,0.1,nd,305.99,298.94,nd,nd,nd,nd,nd,nd,nd
20010726,0808,164.467,48.546,10.1,0.3,nd,303.44,296.45,nd,nd,nd,nd,nd,nd,nd
20010726,0809,164.467,48.549,10.2,1.1,nd,301.36,294.42,nd,nd,nd,nd,nd,nd,nd
20010726,0810,164.467,48.552,10.2,0.6,nd,299.52,292.58,nd,nd,nd,nd,nd,nd,13.04
20010726,0811,164.467,48.554,10.4,359.3,nd,297.53,290.67,0.58,9.74,0.25,21.26,1.00,0.22,nd
20010726,0812,164.467,48.557,10.3,0.3,53.00,296.75,289.91,nd,nd,nd,nd,nd,nd,nd
20010726,0813,164.467,48.560,10.3,0.5,nd,296.44,289.61,nd,nd,nd,nd,nd,nd,nd
20010726,0814,164.468,48.563,10.3,0.1,nd,296.86,290.02,nd,nd,nd,nd,nd,nd,nd
20010726,0815,164.468,48.566,10.1,0.9,nd,299.48,292.58,nd,nd,nd,nd,nd,nd,nd
20010726,0816,164.468,48.569,10.2,0.4,nd,302.31,295.39,nd,nd,nd,nd,nd,nd,nd
20010726,0817,164.468,48.571,10.2,0.5,nd,302.30,295.38,nd,nd,nd,nd,nd,nd,nd
20010726,0818,164.468,48.574,10.2,0.5,61.00,301.25,294.36,nd,nd,nd,nd,nd,nd,nd
20010726,0819,164.468,48.577,10.3,1.1,nd,302.08,295.16,nd,nd,nd,nd,nd,nd,nd
20010726,0820,164.468,48.580,10.3,1.1,nd,304.22,297.22,nd,nd,nd,nd,nd,nd,10.83
20010726,0821,164.468,48.583,10.1,359.7,nd,305.21,298.22,0.55,10.14,0.24,21.02,0.98,0.14,nd
20010726,0822,164.468,48.586,10.2,1.0,nd,303.87,296.92,nd,nd,nd,nd,nd,nd,nd
20010726,0823,164.468,48.589,10.2,0.8,nd,302.29,295.37,nd,nd,nd,nd,nd,nd,nd
20010726,0824,164.468,48.591,10.2,0.5,41.00,301.94,295.03,nd,nd,nd,nd,nd,nd,nd
20010726,0825,164.468,48.594,10.2,0.8,nd,301.68,294.78,nd,nd,nd,nd,nd,nd,nd
20010726,0826,164.468,48.597,10.1,359.7,nd,302.08,295.18,nd,nd,nd,nd,nd,nd,nd
20010726,0827,164.468,48.600,10.3,0.4,nd,302.49,295.58,nd,nd,nd,nd,nd,nd,nd
20010726,0828,164.468,48.603,10.2,0.5,nd,303.45,296.52,nd,nd,nd,nd,nd,nd,nd
20010726,0829,164.468,48.605,10.2,0.3,nd,304.22,297.28,nd,nd,nd,nd,nd,nd,nd
20010726,0830,164.468,48.608,10.3,0.6,44.00,304.69,297.73,nd,nd,nd,nd,nd,nd,9.99
20010726,0831,164.468,48.611,10.3,0.8,nd,307.08,300.07,0.53,10.92,0.24,20.89,1.04,0.18,nd
20010726,0832,164.468,48.614,10.4,359.9,nd,308.40,301.36,nd,nd,nd,nd,nd,nd,nd
20010726,0833,164.468,48.617,10.3,359.9,nd,308.93,301.88,nd,nd,nd,nd,nd,nd,nd
20010726,0834,164.468,48.620,10.3,0.6,nd,309.95,302.88,nd,nd,nd,nd,nd,nd,nd
20010726,0835,164.468,48.623,10.3,0.6,nd,312.82,305.68,nd,nd,nd,nd,nd,nd,nd
20010726,0836,164.468,48.626,10.3,1.5,32.00,316.47,309.30,nd,nd,nd,nd,nd,nd,nd
20010726,0837,164.468,48.628,10.3,2.0,nd,317.58,310.39,nd,nd,nd,nd,nd,nd,nd
20010726,0838,164.468,48.631,10.4,1.5,nd,315.52,308.37,nd,nd,nd,nd,nd,nd,nd
20010726,0839,164.468,48.634,10.3,1.2,nd,315.90,308.70,nd,nd,nd,nd,nd,nd,nd
20010726,0840,164.469,48.637,10.3,0.3,nd,318.63,311.41,nd,nd,nd,nd,nd,nd,6.92
20010726,0841,164.469,48.640,10.2,1.4,nd,319.79,312.55,0.41,12.04,0.24,22.21,1.11,0.20,nd
20010726,0842,164.469,48.643,10.3,0.2,17.00,320.15,312.90,nd,nd,nd,nd,nd,nd,nd
20010726,0843,164.469,48.646,10.2,359.4,nd,321.39,314.11,nd,nd,nd,nd,nd,nd,nd
20010726,0844,164.469,48.648,10.3,0.3,nd,323.37,316.04,nd,nd,nd,nd,nd,nd,nd
20010726,0845,164.469,48.651,10.1,359.0,nd,325.81,318.43,nd,nd,nd,nd,nd,nd,nd
20010726,0846,164.469,48.654,10.3,359.8,nd,327.39,319.98,nd,nd,nd,nd,nd,nd,nd
